Item_ID,Target
ANHEENARUDOZZ_2_2022,0
ANHANHILSEZZ_11_2021,0
ANHANHILSEZZ_12_2021,0
ANHANHILSEZZ_1_2022,0
ANHANHILSEZZ_2_2022,0
AMBENORACIND_11_2021,0
AMBENORACIND_12_2021,0
AMBENORACIND_1_2022,0
AMBENORACIND_2_2022,0
AMBEIBALCOLLZZ_11_2021,0
AMBEIBALCOLLZZ_12_2021,0
AMBEIBALCOLLZZ_1_2022,0
AMBEIBALCOLLZZ_2_2022,0
AMBEELIABRITZZ_11_2021,0
AMBEELIABRITZZ_12_2021,0
AMBEELIABRITZZ_1_2022,0
AMBEELIABRITZZ_2_2022,0
ALONSHIADUANZZ_11_2021,0
ALONSHIADUANZZ_12_2021,0
ALONSHIADUANZZ_1_2022,0
ALONSHIADUANZZ_2_2022,0
ALONRTIEARLEZZ_11_2021,0
ALONRTIEARLEZZ_12_2021,0
ALONRTIEARLEZZ_1_2022,0
ALONRTIEARLEZZ_2_2022,0
ALONLEENLUANZZ_11_2021,0
ALONLEENLUANZZ_12_2021,0
ALONLEENLUANZZ_1_2022,0
ALONLEENLUANZZ_2_2022,0
ALONETTELAVEZZ_11_2021,0
ALONETTELAVEZZ_12_2021,0
ALONETTELAVEZZ_1_2022,0
ALONETTELAVEZZ_2_2022,0
ALONETTASHERZZ_11_2021,0
ALONETTASHERZZ_12_2021,0
ALONETTASHERZZ_1_2022,0
ALONETTASHERZZ_2_2022,0
ALONANDALAKE_11_2021,0
ALONANDALAKE_12_2021,0
ALONANDALAKE_1_2022,0
ALONANDALAKE_2_2022,0
ALONALLYKATH_11_2021,0
ALONALLYKATH_12_2021,0
ALONALLYKATH_1_2022,0
ALONALLYKATH_2_2022,0
ALBERRONMAYN_11_2021,0
ALBERRONMAYN_12_2021,0
ALBERRONMAYN_1_2022,0
ALBERRONMAYN_2_2022,0
ALBERRONLYNEZZ_11_2021,0
ALBERRONLYNEZZ_12_2021,0
ALBERRONLYNEZZ_1_2022,0
ALBERRONLYNEZZ_2_2022,0
ALBELINAJULI_11_2021,0
ALBELINAJULI_12_2021,0
ALBELINAJULI_1_2022,0
ALBELINAJULI_2_2022,0
ALBEATHAPENNZZ_11_2021,0
ALBEATHAPENNZZ_12_2021,0
ALBEATHAPENNZZ_1_2022,0
ALBEATHAPENNZZ_2_2022,0
ABEWARDREYZZ_11_2021,0
ABEWARDREYZZ_12_2021,0
ABEWARDREYZZ_1_2022,0
ABEWARDREYZZ_2_2022,0
ABERTHAKEVAZZ_11_2021,0
ABERTHAKEVAZZ_12_2021,0
ABERTHAKEVAZZ_1_2022,0
ABERTHAKEVAZZ_2_2022,0
ABEETTEABE_11_2021,0
ABEETTEABE_12_2021,0
ABEETTEABE_1_2022,0
ABEETTEABE_2_2022,0
ABEENNEARMAZZ_11_2021,0
ABEENNEARMAZZ_12_2021,0
ABEENNEARMAZZ_1_2022,0
ABEENNEARMAZZ_2_2022,0
ABEAHAMASHL_11_2021,0
ABEAHAMASHL_12_2021,0
ABEAHAMASHL_1_2022,0
ABEAHAMASHL_2_2022,0
